iteration,official_year,ceremony_date,category_group,category,official_name,common_name,nomination_id,statement,pending,winner,official,stat,statement_name,statement_ind,entity_imdb_id,entity_type,name,title_imdb_id,title,detail,title_winner,note
92,2019,2020-02-09,Production Design,Production Design,PRODUCTION DESIGN,Best Production Design,10062,Production Design: Lee Ha Jun; Set Decoration: Cho Won Woo,False,False,True,True,Cho Won Woo,47,nm6657856,person,Cho Won Woo,tt6751668,Parasite,[],False,
92,2019,2020-02-09,Short Film (Live Action),Live Action Short,SHORT FILM (Live Action),Best Live Action Short Film,10068,Marshall Curry,False,True,True,True,Marshall Curry,0,nm1903582,person,Marshall Curry,tt8163822,The Neighbors' Window,[],True,
92,2019,2020-02-09,Short Film (Live Action),Live Action Short,SHORT FILM (Live Action),Best Live Action Short Film,10069,Meryam Joobeur and Maria Gracia Turgeon,False,False,True,True,Meryam Joobeur,0,nm5084972,person,Meryam Joobeur,tt8906678,Brotherhood,[],False,
92,2019,2020-02-09,Short Film (Live Action),Live Action Short,SHORT FILM (Live Action),Best Live Action Short Film,10069,Meryam Joobeur and Maria Gracia Turgeon,False,False,True,True,Maria Gracia Turgeon,19,nm5637080,person,Maria Gracia Turgeon,tt8906678,Brotherhood,[],False,
92,2019,2020-02-09,Short Film (Live Action),Live Action Short,SHORT FILM (Live Action),Best Live Action Short Film,10070,Yves Piat and Damien Megherbi,False,False,True,True,Yves Piat,0,nm1166989,person,Yves Piat,tt8551848,Nefta Football Club,[],False,
92,2019,2020-02-09,Short Film (Live Action),Live Action Short,SHORT FILM (Live Action),Best Live Action Short Film,10070,Yves Piat and Damien Megherbi,False,False,True,True,Damien Megherbi,14,nm6628142,person,Damien Megherbi,tt8551848,Nefta Football Club,[],False,
92,2019,2020-02-09,Short Film (Live Action),Live Action Short,SHORT FILM (Live Action),Best Live Action Short Film,10071,Bryan Buckley and Matt Lefebvre,False,False,True,True,Bryan Buckley,0,nm1519252,person,Bryan Buckley,tt11421246,Saria,[],False,
92,2019,2020-02-09,Short Film (Live Action),Live Action Short,SHORT FILM (Live Action),Best Live Action Short Film,10071,Bryan Buckley and Matt Lefebvre,False,False,True,True,Matt Lefebvre,18,nm4119897,person,Matt Lefebvre,tt11421246,Saria,[],False,
92,2019,2020-02-09,Short Film (Live Action),Live Action Short,SHORT FILM (Live Action),Best Live Action Short Film,10072,Delphine Girard,False,False,True,True,Delphine Girard,0,nm5407860,person,Delphine Girard,tt8767544,A Sister,[],False,
92,2019,2020-02-09,Sound,Sound Mixing,SOUND MIXING,Best Sound Mixing,10078,Mark Taylor and Stuart Wilson,False,True,True,True,Mark Taylor,0,nm0852837,person,Mark Taylor,tt8579674,1917,[],True,
92,2019,2020-02-09,Sound,Sound Mixing,SOUND MIXING,Best Sound Mixing,10078,Mark Taylor and Stuart Wilson,False,True,True,True,Stuart Wilson,16,nm0934184,person,Stuart Wilson,tt8579674,1917,[],True,
92,2019,2020-02-09,Sound,Sound Mixing,SOUND MIXING,Best Sound Mixing,10079,"Gary Rydstrom, Tom Johnson and Mark Ulano",False,False,True,True,Gary Rydstrom,0,nm0003977,person,Gary Rydstrom,tt2935510,Ad Astra,[],False,
92,2019,2020-02-09,Sound,Sound Mixing,SOUND MIXING,Best Sound Mixing,10079,"Gary Rydstrom, Tom Johnson and Mark Ulano",False,False,True,True,Tom Johnson,15,nm0426348,person,Tom Johnson,tt2935510,Ad Astra,[],False,
92,2019,2020-02-09,Sound,Sound Mixing,SOUND MIXING,Best Sound Mixing,10079,"Gary Rydstrom, Tom Johnson and Mark Ulano",False,False,True,True,Mark Ulano,31,nm0880360,person,Mark Ulano,tt2935510,Ad Astra,[],False,
92,2019,2020-02-09,Sound,Sound Mixing,SOUND MIXING,Best Sound Mixing,10080,"Paul Massey, David Giammarco and Steven A. Morrow",False,False,True,True,Paul Massey,0,nm0557338,person,Paul Massey,tt1950186,Ford v Ferrari,[],False,
92,2019,2020-02-09,Sound,Sound Mixing,SOUND MIXING,Best Sound Mixing,10080,"Paul Massey, David Giammarco and Steven A. Morrow",False,False,True,True,David Giammarco,13,nm0316102,person,David Giammarco,tt1950186,Ford v Ferrari,[],False,
92,2019,2020-02-09,Sound,Sound Mixing,SOUND MIXING,Best Sound Mixing,10080,"Paul Massey, David Giammarco and Steven A. Morrow",False,False,True,True,Steven A. Morrow,33,nm0607551,person,Steven A. Morrow,tt1950186,Ford v Ferrari,[],False,
92,2019,2020-02-09,Sound,Sound Mixing,SOUND MIXING,Best Sound Mixing,10081,"Tom Ozanich, Dean Zupancic and Tod Maitland",False,False,True,True,Tom Ozanich,0,nm0654696,person,Tom Ozanich,tt7286456,Joker,[],False,
92,2019,2020-02-09,Sound,Sound Mixing,SOUND MIXING,Best Sound Mixing,10081,"Tom Ozanich, Dean Zupancic and Tod Maitland",False,False,True,True,Dean Zupancic,13,nm0958711,person,Dean Zupancic,tt7286456,Joker,[],False,
92,2019,2020-02-09,Sound,Sound Mixing,SOUND MIXING,Best Sound Mixing,10081,"Tom Ozanich, Dean Zupancic and Tod Maitland",False,False,True,True,Tod Maitland,31,nm0537972,person,Tod A. Maitland,tt7286456,Joker,[],False,
92,2019,2020-02-09,Sound,Sound Mixing,SOUND MIXING,Best Sound Mixing,10082,"Michael Minkler, Christian P. Minkler and Mark Ulano",False,False,True,True,Michael Minkler,0,nm0591444,person,Michael Minkler,tt7131622,Once upon a Time...in Hollywood,[],False,
92,2019,2020-02-09,Sound,Sound Mixing,SOUND MIXING,Best Sound Mixing,10082,"Michael Minkler, Christian P. Minkler and Mark Ulano",False,False,True,True,Christian P. Minkler,17,nm0591441,person,Christian P. Minkler,tt7131622,Once upon a Time...in Hollywood,[],False,
92,2019,2020-02-09,Sound,Sound Mixing,SOUND MIXING,Best Sound Mixing,10082,"Michael Minkler, Christian P. Minkler and Mark Ulano",False,False,True,True,Mark Ulano,42,nm0880360,person,Mark Ulano,tt7131622,Once upon a Time...in Hollywood,[],False,
92,2019,2020-02-09,Sound,Sound Editing,SOUND EDITING,Best Sound Editing,10073,Donald Sylvester,False,True,True,True,Donald Sylvester,0,nm0843219,person,Donald Sylvester,tt1950186,Ford v Ferrari,[],True,
92,2019,2020-02-09,Sound,Sound Editing,SOUND EDITING,Best Sound Editing,10074,Alan Robert Murray,False,False,True,True,Alan Robert Murray,0,nm0614812,person,Alan Robert Murray,tt7286456,Joker,[],False,
92,2019,2020-02-09,Sound,Sound Editing,SOUND EDITING,Best Sound Editing,10075,Oliver Tarney and Rachael Tate,False,False,True,True,Oliver Tarney,0,nm0850549,person,Oliver Tarney,tt8579674,1917,[],False,
92,2019,2020-02-09,Sound,Sound Editing,SOUND EDITING,Best Sound Editing,10075,Oliver Tarney and Rachael Tate,False,False,True,True,Rachael Tate,18,nm2655291,person,Rachael Tate,tt8579674,1917,[],False,
92,2019,2020-02-09,Sound,Sound Editing,SOUND EDITING,Best Sound Editing,10076,Wylie Stateman,False,False,True,True,Wylie Stateman,0,nm0823758,person,Wylie Stateman,tt7131622,Once upon a Time...in Hollywood,[],False,
92,2019,2020-02-09,Sound,Sound Editing,SOUND EDITING,Best Sound Editing,10077,Matthew Wood and David Acord,False,False,True,True,Matthew Wood,0,nm0003214,person,Matthew Wood,tt2527338,Star Wars: The Rise of Skywalker,[],False,
92,2019,2020-02-09,Sound,Sound Editing,SOUND EDITING,Best Sound Editing,10077,Matthew Wood and David Acord,False,False,True,True,David Acord,17,nm0004198,person,David Acord,tt2527338,Star Wars: The Rise of Skywalker,[],False,
92,2019,2020-02-09,Writing,Adapted Screenplay,WRITING (Adapted Screenplay),Best Adapted Screenplay,10088,Screenplay by Taika Waititi,False,True,True,True,Taika Waititi,14,nm0169806,person,Taika Waititi,tt2584384,Jojo Rabbit,[],True,
92,2019,2020-02-09,Writing,Adapted Screenplay,WRITING (Adapted Screenplay),Best Adapted Screenplay,10089,Screenplay by Steven Zaillian,False,False,True,True,Steven Zaillian,14,nm0001873,person,Steven Zaillian,tt1302006,The Irishman,[],False,
92,2019,2020-02-09,Writing,Adapted Screenplay,WRITING (Adapted Screenplay),Best Adapted Screenplay,10090,Written by Todd Phillips & Scott Silver,False,False,True,True,Todd Phillips,11,nm0680846,person,Todd Phillips,tt7286456,Joker,[],False,
92,2019,2020-02-09,Writing,Adapted Screenplay,WRITING (Adapted Screenplay),Best Adapted Screenplay,10090,Written by Todd Phillips & Scott Silver,False,False,True,True,Scott Silver,27,nm0798788,person,Scott Silver,tt7286456,Joker,[],False,
92,2019,2020-02-09,Writing,Adapted Screenplay,WRITING (Adapted Screenplay),Best Adapted Screenplay,10091,Written for the screen by Greta Gerwig,False,False,True,True,Greta Gerwig,26,nm1950086,person,Greta Gerwig,tt3281548,Little Women,[],False,
92,2019,2020-02-09,Writing,Adapted Screenplay,WRITING (Adapted Screenplay),Best Adapted Screenplay,10092,Written by Anthony McCarten,False,False,True,True,Anthony McCarten,11,nm0565026,person,Anthony McCarten,tt8404614,The Two Popes,[],False,
92,2019,2020-02-09,Writing,Original Screenplay,WRITING (Original Screenplay),Best Original Screenplay,10093,"Screenplay by Bong Joon Ho, Han Jin Won; Story by Bong Joon Ho",False,True,True,True,Bong Joon Ho,14,nm0094435,person,Bong Joon Ho,tt6751668,Parasite,[],True,
92,2019,2020-02-09,Writing,Original Screenplay,WRITING (Original Screenplay),Best Original Screenplay,10093,"Screenplay by Bong Joon Ho, Han Jin Won; Story by Bong Joon Ho",False,True,True,True,Han Jin Won,28,nm8243301,person,Han Jin Won,tt6751668,Parasite,[],True,
92,2019,2020-02-09,Writing,Original Screenplay,WRITING (Original Screenplay),Best Original Screenplay,10094,Written by Rian Johnson,False,False,True,True,Rian Johnson,11,nm0426059,person,Rian Johnson,tt8946378,Knives Out,[],False,
92,2019,2020-02-09,Writing,Original Screenplay,WRITING (Original Screenplay),Best Original Screenplay,10095,Written by Noah Baumbach,False,False,True,True,Noah Baumbach,11,nm0000876,person,Noah Baumbach,tt7653254,Marriage Story,[],False,
92,2019,2020-02-09,Writing,Original Screenplay,WRITING (Original Screenplay),Best Original Screenplay,10096,Written by Sam Mendes & Krysty Wilson-Cairns,False,False,True,True,Sam Mendes,11,nm0005222,person,Sam Mendes,tt8579674,1917,[],False,
92,2019,2020-02-09,Writing,Original Screenplay,WRITING (Original Screenplay),Best Original Screenplay,10096,Written by Sam Mendes & Krysty Wilson-Cairns,False,False,True,True,Krysty Wilson-Cairns,24,nm4880670,person,Krysty Wilson-Cairns,tt8579674,1917,[],False,
92,2019,2020-02-09,Writing,Original Screenplay,WRITING (Original Screenplay),Best Original Screenplay,10097,Written by Quentin Tarantino,False,False,True,True,Quentin Tarantino,11,nm0000233,person,Quentin Tarantino,tt7131622,Once upon a Time...in Hollywood,[],False,
92,2019,2020-02-09,Other,Animated Feature,ANIMATED FEATURE FILM,Best Animated Feature Film,9999,"Josh Cooley, Mark Nielsen and Jonas Rivera",False,True,True,True,Josh Cooley,0,nm2155757,person,Josh Cooley,tt1979376,Toy Story 4,[],True,
92,2019,2020-02-09,Other,Animated Feature,ANIMATED FEATURE FILM,Best Animated Feature Film,9999,"Josh Cooley, Mark Nielsen and Jonas Rivera",False,True,True,True,Mark Nielsen,13,nm0630923,person,Mark Nielsen,tt1979376,Toy Story 4,[],True,
92,2019,2020-02-09,Other,Animated Feature,ANIMATED FEATURE FILM,Best Animated Feature Film,9999,"Josh Cooley, Mark Nielsen and Jonas Rivera",False,True,True,True,Jonas Rivera,30,nm0729304,person,Jonas Rivera,tt1979376,Toy Story 4,[],True,
92,2019,2020-02-09,Other,Animated Feature,ANIMATED FEATURE FILM,Best Animated Feature Film,10000,"Dean DeBlois, Bradford Lewis and Bonnie Arnold",False,False,True,True,Dean DeBlois,0,nm0213450,person,Dean DeBlois,tt2386490,How to Train Your Dragon: The Hidden World,[],False,
92,2019,2020-02-09,Other,Animated Feature,ANIMATED FEATURE FILM,Best Animated Feature Film,10000,"Dean DeBlois, Bradford Lewis and Bonnie Arnold",False,False,True,True,Bradford Lewis,14,nm0506977,person,Bradford Lewis,tt2386490,How to Train Your Dragon: The Hidden World,[],False,
92,2019,2020-02-09,Other,Animated Feature,ANIMATED FEATURE FILM,Best Animated Feature Film,10000,"Dean DeBlois, Bradford Lewis and Bonnie Arnold",False,False,True,True,Bonnie Arnold,33,nm0036366,person,Bonnie Arnold,tt2386490,How to Train Your Dragon: The Hidden World,[],False,
92,2019,2020-02-09,Other,Animated Feature,ANIMATED FEATURE FILM,Best Animated Feature Film,10001,Jérémy Clapin and Marc du Pontavice,False,False,True,True,Jérémy Clapin,0,nm3021346,person,Jérémy Clapin,tt9806192,I Lost My Body,[],False,
92,2019,2020-02-09,Other,Animated Feature,ANIMATED FEATURE FILM,Best Animated Feature Film,10001,Jérémy Clapin and Marc du Pontavice,False,False,True,True,Marc du Pontavice,18,nm0238941,person,Marc du Pontavice,tt9806192,I Lost My Body,[],False,
92,2019,2020-02-09,Other,Animated Feature,ANIMATED FEATURE FILM,Best Animated Feature Film,10002,"Sergio Pablos, Jinko Gotoh and Marisa Román",False,False,True,True,Sergio Pablos,0,nm0655053,person,Sergio Pablos,tt4729430,Klaus,[],False,
92,2019,2020-02-09,Other,Animated Feature,ANIMATED FEATURE FILM,Best Animated Feature Film,10002,"Sergio Pablos, Jinko Gotoh and Marisa Román",False,False,True,True,Jinko Gotoh,15,nm1380146,person,Jinko Gotoh,tt4729430,Klaus,[],False,
92,2019,2020-02-09,Other,Animated Feature,ANIMATED FEATURE FILM,Best Animated Feature Film,10002,"Sergio Pablos, Jinko Gotoh and Marisa Román",False,False,True,True,Marisa Román,31,nm9282610,person,Marisa Román,tt4729430,Klaus,[],False,
92,2019,2020-02-09,Other,Animated Feature,ANIMATED FEATURE FILM,Best Animated Feature Film,10003,"Chris Butler, Arianne Sutner and Travis Knight",False,False,True,True,Chris Butler,0,nm2752098,person,Chris Butler,tt6348138,Missing Link,[],False,
92,2019,2020-02-09,Other,Animated Feature,ANIMATED FEATURE FILM,Best Animated Feature Film,10003,"Chris Butler, Arianne Sutner and Travis Knight",False,False,True,True,Arianne Sutner,14,nm1750312,person,Arianne Sutner,tt6348138,Missing Link,[],False,
92,2019,2020-02-09,Other,Animated Feature,ANIMATED FEATURE FILM,Best Animated Feature Film,10003,"Chris Butler, Arianne Sutner and Travis Knight",False,False,True,True,Travis Knight,33,nm1325899,person,Travis Knight,tt6348138,Missing Link,[],False,
92,2019,2020-02-09,Other,Animated Short,SHORT FILM (Animated),Best Animated Short Film,10063,Matthew A. Cherry and Karen Rupert Toliver,False,True,True,True,Matthew A. Cherry,0,nm1525794,person,Matthew A. Cherry,tt7129636,Hair Love,[],True,
92,2019,2020-02-09,Other,Animated Short,SHORT FILM (Animated),Best Animated Short Film,10063,Matthew A. Cherry and Karen Rupert Toliver,False,True,True,True,Karen Rupert Toliver,22,nm2702123,person,Karen Rupert Toliver,tt7129636,Hair Love,[],True,
92,2019,2020-02-09,Other,Animated Short,SHORT FILM (Animated),Best Animated Short Film,10064,Daria Kashcheeva,False,False,True,True,Daria Kashcheeva,0,nm9032521,person,Daria Kashcheeva,tt10923134,Dcera (Daughter),[],False,
92,2019,2020-02-09,Other,Animated Short,SHORT FILM (Animated),Best Animated Short Film,10065,Rosana Sullivan and Kathryn Hendrickson,False,False,True,True,Rosana Sullivan,0,nm3300040,person,Rosana Sullivan,tt9536832,Kitbull,[],False,
92,2019,2020-02-09,Other,Animated Short,SHORT FILM (Animated),Best Animated Short Film,10065,Rosana Sullivan and Kathryn Hendrickson,False,False,True,True,Kathryn Hendrickson,20,nm4144523,person,Kathryn Hendrickson,tt9536832,Kitbull,[],False,
92,2019,2020-02-09,Other,Animated Short,SHORT FILM (Animated),Best Animated Short Film,10066,Bruno Collet and Jean-François Le Corre,False,False,True,True,Bruno Collet,0,nm1170249,person,Bruno Collet,tt10499942,Memorable,[],False,
92,2019,2020-02-09,Other,Animated Short,SHORT FILM (Animated),Best Animated Short Film,10066,Bruno Collet and Jean-François Le Corre,False,False,True,True,Jean-François Le Corre,17,nm1803332,person,Jean-François Le Corre,tt10499942,Memorable,[],False,
92,2019,2020-02-09,Other,Animated Short,SHORT FILM (Animated),Best Animated Short Film,10067,Siqi Song,False,False,True,True,Siqi Song,0,nm5465317,person,Siqi Song,tt9032798,Sister,[],False,
92,2019,2020-02-09,Other,Film Editing,FILM EDITING,Best Film Editing,10024,Michael McCusker and Andrew Buckland,False,True,True,True,Michael McCusker,0,nm0567331,person,Michael McCusker,tt1950186,Ford v Ferrari,[],True,
92,2019,2020-02-09,Other,Film Editing,FILM EDITING,Best Film Editing,10024,Michael McCusker and Andrew Buckland,False,True,True,True,Andrew Buckland,21,nm0118202,person,Andrew Buckland,tt1950186,Ford v Ferrari,[],True,
92,2019,2020-02-09,Other,Film Editing,FILM EDITING,Best Film Editing,10025,Thelma Schoonmaker,False,False,True,True,Thelma Schoonmaker,0,nm0774817,person,Thelma Schoonmaker,tt1302006,The Irishman,[],False,
92,2019,2020-02-09,Other,Film Editing,FILM EDITING,Best Film Editing,10026,Tom Eagles,False,False,True,True,Tom Eagles,0,nm2305414,person,Tom Eagles,tt2584384,Jojo Rabbit,[],False,
92,2019,2020-02-09,Other,Film Editing,FILM EDITING,Best Film Editing,10027,Jeff Groth,False,False,True,True,Jeff Groth,0,nm0343846,person,Jeff Groth,tt7286456,Joker,[],False,
92,2019,2020-02-09,Other,Film Editing,FILM EDITING,Best Film Editing,10028,Yang Jinmo,False,False,True,True,Yang Jinmo,0,nm2185967,person,Yang Jinmo,tt6751668,Parasite,[],False,
92,2019,2020-02-09,Other,International Feature,INTERNATIONAL FEATURE FILM,Best International Feature Film,10029,South Korea,False,True,True,True,South Korea,0,ccKR,country,South Korea,tt6751668,Parasite,[],True,
92,2019,2020-02-09,Other,International Feature,INTERNATIONAL FEATURE FILM,Best International Feature Film,10030,Poland,False,False,True,True,Poland,0,ccPL,country,Poland,tt8649186,Corpus Christi,[],False,
92,2019,2020-02-09,Other,International Feature,INTERNATIONAL FEATURE FILM,Best International Feature Film,10031,North Macedonia,False,False,True,True,North Macedonia,0,ccMK,country,North Macedonia,tt8991268,Honeyland,[],False,
92,2019,2020-02-09,Other,International Feature,INTERNATIONAL FEATURE FILM,Best International Feature Film,10032,France,False,False,True,True,France,0,ccFR,country,France,tt10199590,Les Misérables,[],False,
92,2019,2020-02-09,Other,International Feature,INTERNATIONAL FEATURE FILM,Best International Feature Film,10033,Spain,False,False,True,True,Spain,0,ccES,country,Spain,tt8291806,Pain and Glory,[],False,
92,2019,2020-02-09,Other,Makeup,MAKEUP AND HAIRSTYLING,Best Makeup and Hairstyling,10034,"Kazu Hiro, Anne Morgan and Vivian Baker",False,True,True,True,Kazu Hiro,0,nm0875308,person,Kazu Hiro,tt6394270,Bombshell,[],True,
92,2019,2020-02-09,Other,Makeup,MAKEUP AND HAIRSTYLING,Best Makeup and Hairstyling,10034,"Kazu Hiro, Anne Morgan and Vivian Baker",False,True,True,True,Anne Morgan,11,nm0604479,person,Anne Morgan,tt6394270,Bombshell,[],True,
92,2019,2020-02-09,Other,Makeup,MAKEUP AND HAIRSTYLING,Best Makeup and Hairstyling,10034,"Kazu Hiro, Anne Morgan and Vivian Baker",False,True,True,True,Vivian Baker,27,nm0049004,person,Vivian Baker,tt6394270,Bombshell,[],True,
92,2019,2020-02-09,Other,Makeup,MAKEUP AND HAIRSTYLING,Best Makeup and Hairstyling,10035,Nicki Ledermann and Kay Georgiou,False,False,True,True,Nicki Ledermann,0,nm0496525,person,Nicki Ledermann,tt7286456,Joker,[],False,
92,2019,2020-02-09,Other,Makeup,MAKEUP AND HAIRSTYLING,Best Makeup and Hairstyling,10035,Nicki Ledermann and Kay Georgiou,False,False,True,True,Kay Georgiou,20,nm0313789,person,Kay Georgiou,tt7286456,Joker,[],False,
92,2019,2020-02-09,Other,Makeup,MAKEUP AND HAIRSTYLING,Best Makeup and Hairstyling,10036,Jeremy Woodhead,False,False,True,True,Jeremy Woodhead,0,nm0940291,person,Jeremy Woodhead,tt7549996,Judy,[],False,
92,2019,2020-02-09,Other,Makeup,MAKEUP AND HAIRSTYLING,Best Makeup and Hairstyling,10037,"Paul Gooch, Arjen Tuiten and David White",False,False,True,True,Paul Gooch,0,nm0328655,person,Paul Gooch,tt4777008,Maleficent: Mistress of Evil,[],False,
92,2019,2020-02-09,Other,Makeup,MAKEUP AND HAIRSTYLING,Best Makeup and Hairstyling,10037,"Paul Gooch, Arjen Tuiten and David White",False,False,True,True,Arjen Tuiten,12,nm1115465,person,Arjen Tuiten,tt4777008,Maleficent: Mistress of Evil,[],False,
92,2019,2020-02-09,Other,Makeup,MAKEUP AND HAIRSTYLING,Best Makeup and Hairstyling,10037,"Paul Gooch, Arjen Tuiten and David White",False,False,True,True,David White,29,nm0924675,person,David White,tt4777008,Maleficent: Mistress of Evil,[],False,
92,2019,2020-02-09,Other,Makeup,MAKEUP AND HAIRSTYLING,Best Makeup and Hairstyling,10038,"Naomi Donne, Tristan Versluis and Rebecca Cole",False,False,True,True,Naomi Donne,0,nm0232644,person,Naomi Donne,tt8579674,1917,[],False,
92,2019,2020-02-09,Other,Makeup,MAKEUP AND HAIRSTYLING,Best Makeup and Hairstyling,10038,"Naomi Donne, Tristan Versluis and Rebecca Cole",False,False,True,True,Tristan Versluis,13,nm1033448,person,Tristan Versluis,tt8579674,1917,[],False,
92,2019,2020-02-09,Other,Makeup,MAKEUP AND HAIRSTYLING,Best Makeup and Hairstyling,10038,"Naomi Donne, Tristan Versluis and Rebecca Cole",False,False,True,True,Rebecca Cole,34,nm1226541,person,Rebecca Cole,tt8579674,1917,[],False,
92,2019,2020-02-09,Other,Picture,BEST PICTURE,Best Picture,10049,"Kwak Sin Ae and Bong Joon Ho, Producers",False,True,True,True,Kwak Sin Ae,0,nm10113618,person,Kwak Sin Ae,tt6751668,Parasite,[],True,
92,2019,2020-02-09,Other,Picture,BEST PICTURE,Best Picture,10049,"Kwak Sin Ae and Bong Joon Ho, Producers",False,True,True,True,Bong Joon Ho,16,nm0094435,person,Bong Joon Ho,tt6751668,Parasite,[],True,
92,2019,2020-02-09,Other,Picture,BEST PICTURE,Best Picture,10050,"Peter Chernin, Jenno Topping and James Mangold, Producers",False,False,True,True,Peter Chernin,0,nm1858656,person,Peter Chernin,tt1950186,Ford v Ferrari,[],False,
92,2019,2020-02-09,Other,Picture,BEST PICTURE,Best Picture,10050,"Peter Chernin, Jenno Topping and James Mangold, Producers",False,False,True,True,Jenno Topping,15,nm0867768,person,Jenno Topping,tt1950186,Ford v Ferrari,[],False,
92,2019,2020-02-09,Other,Picture,BEST PICTURE,Best Picture,10050,"Peter Chernin, Jenno Topping and James Mangold, Producers",False,False,True,True,James Mangold,33,nm0003506,person,James Mangold,tt1950186,Ford v Ferrari,[],False,
92,2019,2020-02-09,Other,Picture,BEST PICTURE,Best Picture,10051,"Martin Scorsese, Robert De Niro, Jane Rosenthal and Emma Tillinger Koskoff, Producers",False,False,True,True,Martin Scorsese,0,nm0000217,person,Martin Scorsese,tt1302006,The Irishman,[],False,
92,2019,2020-02-09,Other,Picture,BEST PICTURE,Best Picture,10051,"Martin Scorsese, Robert De Niro, Jane Rosenthal and Emma Tillinger Koskoff, Producers",False,False,True,True,Robert De Niro,17,nm0000134,person,Robert De Niro,tt1302006,The Irishman,[],False,
92,2019,2020-02-09,Other,Picture,BEST PICTURE,Best Picture,10051,"Martin Scorsese, Robert De Niro, Jane Rosenthal and Emma Tillinger Koskoff, Producers",False,False,True,True,Jane Rosenthal,33,nm0742772,person,Jane Rosenthal,tt1302006,The Irishman,[],False,
92,2019,2020-02-09,Other,Picture,BEST PICTURE,Best Picture,10051,"Martin Scorsese, Robert De Niro, Jane Rosenthal and Emma Tillinger Koskoff, Producers",False,False,True,True,Emma Tillinger Koskoff,52,nm0863374,person,Emma Tillinger Koskoff,tt1302006,The Irishman,[],False,
92,2019,2020-02-09,Other,Picture,BEST PICTURE,Best Picture,10052,"Carthew Neal, Taika Waititi and Chelsea Winstanley, Producers",False,False,True,True,Carthew Neal,0,nm2868859,person,Carthew Neal,tt2584384,Jojo Rabbit,[],False,
92,2019,2020-02-09,Other,Picture,BEST PICTURE,Best Picture,10052,"Carthew Neal, Taika Waititi and Chelsea Winstanley, Producers",False,False,True,True,Taika Waititi,14,nm0169806,person,Taika Waititi,tt2584384,Jojo Rabbit,[],False,
92,2019,2020-02-09,Other,Picture,BEST PICTURE,Best Picture,10052,"Carthew Neal, Taika Waititi and Chelsea Winstanley, Producers",False,False,True,True,Chelsea Winstanley,32,nm4438615,person,Chelsea Winstanley,tt2584384,Jojo Rabbit,[],False,
92,2019,2020-02-09,Other,Picture,BEST PICTURE,Best Picture,10053,"Todd Phillips, Bradley Cooper and Emma Tillinger Koskoff, Producers",False,False,True,True,Todd Phillips,0,nm0680846,person,Todd Phillips,tt7286456,Joker,[],False,
92,2019,2020-02-09,Other,Picture,BEST PICTURE,Best Picture,10053,"Todd Phillips, Bradley Cooper and Emma Tillinger Koskoff, Producers",False,False,True,True,Bradley Cooper,15,nm0177896,person,Bradley Cooper,tt7286456,Joker,[],False,
92,2019,2020-02-09,Other,Picture,BEST PICTURE,Best Picture,10053,"Todd Phillips, Bradley Cooper and Emma Tillinger Koskoff, Producers",False,False,True,True,Emma Tillinger Koskoff,34,nm0863374,person,Emma Tillinger Koskoff,tt7286456,Joker,[],False,
92,2019,2020-02-09,Other,Picture,BEST PICTURE,Best Picture,10054,"Amy Pascal, Producer",False,False,True,True,Amy Pascal,0,nm1166871,person,Amy Pascal,tt3281548,Little Women,[],False,
92,2019,2020-02-09,Other,Picture,BEST PICTURE,Best Picture,10055,"Noah Baumbach and David Heyman, Producers",False,False,True,True,Noah Baumbach,0,nm0000876,person,Noah Baumbach,tt7653254,Marriage Story,[],False,
92,2019,2020-02-09,Other,Picture,BEST PICTURE,Best Picture,10055,"Noah Baumbach and David Heyman, Producers",False,False,True,True,David Heyman,18,nm0382268,person,David Heyman,tt7653254,Marriage Story,[],False,
92,2019,2020-02-09,Other,Picture,BEST PICTURE,Best Picture,10056,"Sam Mendes, Pippa Harris, Jayne-Ann Tenggren and Callum McDougall, Producers",False,False,True,True,Sam Mendes,0,nm0005222,person,Sam Mendes,tt8579674,1917,[],False,
92,2019,2020-02-09,Other,Picture,BEST PICTURE,Best Picture,10056,"Sam Mendes, Pippa Harris, Jayne-Ann Tenggren and Callum McDougall, Producers",False,False,True,True,Pippa Harris,12,nm0365208,person,Pippa Harris,tt8579674,1917,[],False,
92,2019,2020-02-09,Other,Picture,BEST PICTURE,Best Picture,10056,"Sam Mendes, Pippa Harris, Jayne-Ann Tenggren and Callum McDougall, Producers",False,False,True,True,Jayne-Ann Tenggren,26,nm0854991,person,Jayne-Ann Tenggren,tt8579674,1917,[],False,
92,2019,2020-02-09,Other,Picture,BEST PICTURE,Best Picture,10056,"Sam Mendes, Pippa Harris, Jayne-Ann Tenggren and Callum McDougall, Producers",False,False,True,True,Callum McDougall,49,nm0568223,person,Callum McDougall,tt8579674,1917,[],False,
92,2019,2020-02-09,Other,Picture,BEST PICTURE,Best Picture,10057,"David Heyman, Shannon McIntosh and Quentin Tarantino, Producers",False,False,True,True,David Heyman,0,nm0382268,person,David Heyman,tt7131622,Once upon a Time...in Hollywood,[],False,
92,2019,2020-02-09,Other,Picture,BEST PICTURE,Best Picture,10057,"David Heyman, Shannon McIntosh and Quentin Tarantino, Producers",False,False,True,True,Shannon McIntosh,14,nm0570690,person,Shannon McIntosh,tt7131622,Once upon a Time...in Hollywood,[],False,
